numeroOrden,masaAcumulada,densidad,temperatura,caudal
154,3899,1,1,11
154,3900,1,1,11
154,3901,1,1,11
154,3902,1,1,11
154,3903,1,1,11
154,3904,1,1,11
154,3905,1,1,11
154,3906,1,1,11
154,3907,1,1,11
154,3908,1,1,11
154,3909,1,1,11
154,3910,1,1,11
154,3911,1,1,11
154,3912,1,1,11
154,3913,1,1,11
154,3914,1,1,11
154,3915,1,1,11
154,3916,1,1,11
154,3917,1,1,11
154,3918,1,1,11
154,3919,1,1,11
154,3920,1,1,11
154,3921,1,1,11
154,3922,1,1,11
154,3923,1,1,11
154,3924,1,1,11
154,3925,1,1,11
154,3926,1,1,11
154,3927,1,1,11
154,3928,1,1,11
154,3929,1,1,11
154,3930,1,1,11
154,3931,1,1,11
154,3932,1,1,11
154,3933,1,1,11
154,3934,1,1,11
154,3935,1,1,11
154,3936,1,1,11
154,3937,1,1,11
154,3938,1,1,11
154,3939,1,1,11
154,3940,1,1,11
154,3941,1,1,11
154,3942,1,1,11
154,3943,1,1,11
154,3944,1,1,11
154,3945,1,1,11
154,3946,1,1,11
154,3947,1,1,11
154,3948,1,1,11
154,3949,1,1,11
154,3950,1,1,11
154,3951,1,1,11
154,3952,1,1,11
154,3953,1,1,11
154,3954,1,1,11
154,3955,1,1,11
154,3956,1,1,11
154,3957,1,1,11
154,3958,1,1,11
154,3959,1,1,11
154,3960,1,1,11
154,3961,1,1,11
154,3962,1,1,11
154,3963,1,1,11
154,3964,1,1,11
154,3965,1,1,11
154,3966,1,1,11
154,3967,1,1,11
154,3968,1,1,11
154,3969,1,1,11
154,3970,1,1,11
154,3971,1,1,11
154,3972,1,1,11
154,3973,1,1,11
154,3974,1,1,11
154,3975,1,1,11
154,3976,1,1,11
154,3977,1,1,11
154,3978,1,1,11
154,3979,1,1,11
154,3980,1,1,11
154,3981,1,1,11
154,3982,1,1,11
154,3983,1,1,11
154,3984,1,1,11
154,3985,1,1,11
154,3986,1,1,11
154,3987,1,1,11
154,3988,1,1,11
154,3989,1,1,11
154,3990,1,1,11
154,3991,1,1,11
154,3992,1,1,11
154,3993,1,1,11
154,3994,1,1,11
154,3995,1,1,11
154,3996,1,1,11
154,3997,1,1,11
154,3998,1,1,11
154,3999,1,1,11
154,4000,1,1,11
154,4001,1,1,11
154,4002,1,1,11
154,4003,1,1,11
154,4004,1,1,11
154,4005,1,1,11
154,4006,1,1,11
154,4007,1,1,11
154,4008,1,1,11
154,4009,1,1,11
154,4010,1,1,11
154,4011,1,1,11
154,4012,1,1,11
154,4013,1,1,11
154,4014,1,1,11
154,4015,1,1,11
154,4016,1,1,11
154,4017,1,1,11
154,4018,1,1,11
154,4019,1,1,11
154,4020,1,1,11
154,4021,1,1,11
154,4022,1,1,11
154,4023,1,1,11
154,4024,1,1,11
154,4025,1,1,11
154,4026,1,1,11
154,4027,1,1,11
154,4028,1,1,11
154,4029,1,1,11
154,4030,1,1,11
154,4031,1,1,11
154,4032,1,1,11
154,4033,1,1,11
154,4034,1,1,11
154,4035,1,1,11
154,4036,1,1,11
154,4037,1,1,11
154,4038,1,1,11
154,4039,1,1,11
154,4040,1,1,11
154,4041,1,1,11
154,4042,1,1,11
154,4043,1,1,11
154,4044,1,1,11
154,4045,1,1,11
154,4046,1,1,11
154,4047,1,1,11
154,4048,1,1,11
154,4049,1,1,11
154,4050,1,1,11
154,4051,1,1,11
154,4052,1,1,11
154,4053,1,1,11
154,4054,1,1,11
154,4055,1,1,11
154,4056,1,1,11
154,4057,1,1,11
154,4058,1,1,11
154,4059,1,1,11
154,4060,1,1,11
154,4061,1,1,11
154,4062,1,1,11
154,4063,1,1,11
154,4064,1,1,11
154,4065,1,1,11
154,4066,1,1,11
154,4067,1,1,11
154,4068,1,1,11
154,4069,1,1,11
154,4070,1,1,11
154,4071,1,1,11
154,4072,1,1,11
154,4073,1,1,11
154,4074,1,1,11
154,4075,1,1,11
154,4076,1,1,11
154,4077,1,1,11
154,4078,1,1,11
154,4079,1,1,11
154,4080,1,1,11
154,4081,1,1,11
154,4082,1,1,11
154,4083,1,1,11
154,4084,1,1,11
154,4085,1,1,11
154,4086,1,1,11
154,4087,1,1,11
154,4088,1,1,11
154,4089,1,1,11
154,4090,1,1,11
154,4091,1,1,11
154,4092,1,1,11
154,4093,1,1,11
154,4094,1,1,11
154,4095,1,1,11
154,4096,1,1,11
154,4097,1,1,11
154,4098,1,1,11
154,4099,1,1,11
154,4100,1,1,11
154,4101,1,1,11
154,4102,1,1,11
154,4103,1,1,11
154,4104,1,1,11
154,4105,1,1,11
154,4106,1,1,11
154,4107,1,1,11
154,4108,1,1,11
154,4109,1,1,11
154,4110,1,1,11
154,4111,1,1,11
154,4112,1,1,11
154,4113,1,1,11
154,4114,1,1,11
154,4115,1,1,11
154,4116,1,1,11
154,4117,1,1,11
154,4118,1,1,11
154,4119,1,1,11
154,4120,1,1,11
154,4121,1,1,11
154,4122,1,1,11
154,4123,1,1,11
154,4124,1,1,11
154,4125,1,1,11
154,4126,1,1,11
154,4127,1,1,11
154,4128,1,1,11
154,4129,1,1,11
154,4130,1,1,11
154,4131,1,1,11
154,4132,1,1,11
154,4133,1,1,11
154,4134,1,1,11
154,4135,1,1,11
154,4136,1,1,11
154,4137,1,1,11
154,4138,1,1,11
154,4139,1,1,11
154,4140,1,1,11
154,4141,1,1,11
154,4142,1,1,11
154,4143,1,1,11
154,4144,1,1,11
154,4145,1,1,11
154,4146,1,1,11
154,4147,1,1,11
154,4148,1,1,11
154,4149,1,1,11
154,4150,1,1,11
154,4151,1,1,11
154,4152,1,1,11
154,4153,1,1,11
154,4154,1,1,11
154,4155,1,1,11
154,4156,1,1,11
154,4157,1,1,11
154,4158,1,1,11
154,4159,1,1,11
154,4160,1,1,11
154,4161,1,1,11
154,4162,1,1,11
154,4163,1,1,11
154,4164,1,1,11
154,4165,1,1,11
154,4166,1,1,11
154,4167,1,1,11
154,4168,1,1,11
154,4169,1,1,11
154,4170,1,1,11
154,4171,1,1,11
154,4172,1,1,11
154,4173,1,1,11
154,4174,1,1,11
154,4175,1,1,11
154,4176,1,1,11
154,4177,1,1,11
154,4178,1,1,11
154,4179,1,1,11
154,4180,1,1,11
154,4181,1,1,11
154,4182,1,1,11
154,4183,1,1,11
154,4184,1,1,11
154,4185,1,1,11
154,4186,1,1,11
154,4187,1,1,11
154,4188,1,1,11
154,4189,1,1,11
154,4190,1,1,11
154,4191,1,1,11
154,4192,1,1,11
154,4193,1,1,11
154,4194,1,1,11
154,4195,1,1,11
154,4196,1,1,11
154,4197,1,1,11
154,4198,1,1,11
154,4199,1,1,11
154,4200,1,1,11
154,4201,1,1,11
154,4202,1,1,11
154,4203,1,1,11
154,4204,1,1,11
154,4205,1,1,11
154,4206,1,1,11
154,4207,1,1,11
154,4208,1,1,11
154,4209,1,1,11
154,4210,1,1,11
154,4211,1,1,11
154,4212,1,1,11
154,4213,1,1,11
154,4214,1,1,11
154,4215,1,1,11
154,4216,1,1,11
154,4217,1,1,11
154,4218,1,1,11
154,4219,1,1,11
154,4220,1,1,11
154,4221,1,1,11
154,4222,1,1,11
154,4223,1,1,11
154,4224,1,1,11
154,4225,1,1,11
154,4226,1,1,11
154,4227,1,1,11
154,4228,1,1,11
154,4229,1,1,11
154,4230,1,1,11
154,4231,1,1,11
154,4232,1,1,11
154,4233,1,1,11
154,4234,1,1,11
154,4235,1,1,11
154,4236,1,1,11
154,4237,1,1,11
154,4238,1,1,11
154,4239,1,1,11
154,4240,1,1,11
154,4241,1,1,11
154,4242,1,1,11
154,4243,1,1,11
154,4244,1,1,11
154,4245,1,1,11
154,4246,1,1,11
154,4247,1,1,11
154,4248,1,1,11
154,4249,1,1,11
154,4250,1,1,11
154,4251,1,1,11
154,4252,1,1,11
154,4253,1,1,11
154,4254,1,1,11
154,4255,1,1,11
154,4256,1,1,11
154,4257,1,1,11
154,4258,1,1,11
154,4259,1,1,11
154,4260,1,1,11
154,4261,1,1,11
154,4262,1,1,11
154,4263,1,1,11
154,4264,1,1,11
154,4265,1,1,11
154,4266,1,1,11
154,4267,1,1,11
154,4268,1,1,11
154,4269,1,1,11
154,4270,1,1,11
154,4271,1,1,11
154,4272,1,1,11
154,4273,1,1,11
154,4274,1,1,11
154,4275,1,1,11
154,4276,1,1,11
154,4277,1,1,11
154,4278,1,1,11
154,4279,1,1,11
154,4280,1,1,11
154,4281,1,1,11
154,4282,1,1,11
154,4283,1,1,11
154,4284,1,1,11
154,4285,1,1,11
154,4286,1,1,11
154,4287,1,1,11
154,4288,1,1,11
154,4289,1,1,11
154,4290,1,1,11
154,4291,1,1,11
154,4292,1,1,11
154,4293,1,1,11
154,4294,1,1,11
154,4295,1,1,11
154,4296,1,1,11
154,4297,1,1,11
154,4298,1,1,11
154,4299,1,1,11
154,4300,1,1,11
154,4301,1,1,11
154,4302,1,1,11
154,4303,1,1,11
154,4304,1,1,11
154,4305,1,1,11
154,4306,1,1,11
154,4307,1,1,11
154,4308,1,1,11
154,4309,1,1,11
154,4310,1,1,11
154,4311,1,1,11
154,4312,1,1,11
154,4313,1,1,11
154,4314,1,1,11
154,4315,1,1,11
154,4316,1,1,11
154,4317,1,1,11
154,4318,1,1,11
154,4319,1,1,11
154,4320,1,1,11
154,4321,1,1,11
154,4322,1,1,11
154,4323,1,1,11
154,4324,1,1,11
154,4325,1,1,11
154,4326,1,1,11
154,4327,1,1,11
154,4328,1,1,11
154,4329,1,1,11
154,4330,1,1,11
154,4331,1,1,11
154,4332,1,1,11
154,4333,1,1,11
154,4334,1,1,11
154,4335,1,1,11
154,4336,1,1,11
154,4337,1,1,11
154,4338,1,1,11
154,4339,1,1,11
154,4340,1,1,11
154,4341,1,1,11
154,4342,1,1,11
154,4343,1,1,11
154,4344,1,1,11
154,4345,1,1,11
154,4346,1,1,11
154,4347,1,1,11
154,4348,1,1,11
154,4349,1,1,11
154,4350,1,1,11
154,4351,1,1,11
154,4352,1,1,11
154,4353,1,1,11
154,4354,1,1,11
154,4355,1,1,11
154,4356,1,1,11
154,4357,1,1,11
154,4358,1,1,11
154,4359,1,1,11
154,4360,1,1,11
154,4361,1,1,11
154,4362,1,1,11
154,4363,1,1,11
154,4364,1,1,11
154,4365,1,1,11
154,4366,1,1,11
154,4367,1,1,11
154,4368,1,1,11
154,4369,1,1,11
154,4370,1,1,11
154,4371,1,1,11
154,4372,1,1,11
154,4373,1,1,11
154,4374,1,1,11
154,4375,1,1,11
154,4376,1,1,11
154,4377,1,1,11
154,4378,1,1,11
154,4379,1,1,11
154,4380,1,1,11
154,4381,1,1,11
154,4382,1,1,11
154,4383,1,1,11
154,4384,1,1,11
154,4385,1,1,11
154,4386,1,1,11
154,4387,1,1,11
154,4388,1,1,11
154,4389,1,1,11
154,4390,1,1,11
154,4391,1,1,11
154,4392,1,1,11
154,4393,1,1,11
154,4394,1,1,11
154,4395,1,1,11
154,4396,1,1,11
154,4397,1,1,11
154,4398,1,1,11
154,4399,1,1,11
154,4400,1,1,11
154,4401,1,1,11
154,4402,1,1,11
154,4403,1,1,11
154,4404,1,1,11
154,4405,1,1,11
154,4406,1,1,11
154,4407,1,1,11
154,4408,1,1,11
154,4409,1,1,11
154,4410,1,1,11
154,4411,1,1,11
154,4412,1,1,11
154,4413,1,1,11
154,4414,1,1,11
154,4415,1,1,11
154,4416,1,1,11
154,4417,1,1,11
154,4418,1,1,11
154,4419,1,1,11
154,4420,1,1,11
154,4421,1,1,11
154,4422,1,1,11
154,4423,1,1,11
154,4424,1,1,11
154,4425,1,1,11
154,4426,1,1,11
154,4427,1,1,11
154,4428,1,1,11
154,4429,1,1,11
154,4430,1,1,11
154,4431,1,1,11
154,4432,1,1,11
154,4433,1,1,11
154,4434,1,1,11
154,4435,1,1,11
154,4436,1,1,11
154,4437,1,1,11
154,4438,1,1,11
154,4439,1,1,11
154,4440,1,1,11
154,4441,1,1,11
154,4442,1,1,11
154,4443,1,1,11
154,4444,1,1,11
154,4445,1,1,11
154,4446,1,1,11
154,4447,1,1,11
154,4448,1,1,11
154,4449,1,1,11
154,4450,1,1,11
154,4451,1,1,11
154,4452,1,1,11
154,4453,1,1,11
154,4454,1,1,11
154,4455,1,1,11
154,4456,1,1,11
154,4457,1,1,11
154,4458,1,1,11
154,4459,1,1,11
154,4460,1,1,11
154,4461,1,1,11
154,4462,1,1,11
154,4463,1,1,11
154,4464,1,1,11
154,4465,1,1,11
154,4466,1,1,11
154,4467,1,1,11
154,4468,1,1,11
154,4469,1,1,11
154,4470,1,1,11
154,4471,1,1,11
154,4472,1,1,11
154,4473,1,1,11
154,4474,1,1,11
154,4475,1,1,11
154,4476,1,1,11
154,4477,1,1,11
154,4478,1,1,11
154,4479,1,1,11
154,4480,1,1,11
154,4481,1,1,11
154,4482,1,1,11
154,4483,1,1,11
154,4484,1,1,11
154,4485,1,1,11
154,4486,1,1,11
154,4487,1,1,11
154,4488,1,1,11
154,4489,1,1,11
154,4490,1,1,11
154,4491,1,1,11
154,4492,1,1,11
154,4493,1,1,11
154,4494,1,1,11
154,4495,1,1,11
154,4496,1,1,11
154,4497,1,1,11
154,4498,1,1,11
154,4499,1,1,11
154,4500,1,1,11
154,4501,1,1,11
154,4502,1,1,11
154,4503,1,1,11
154,4504,1,1,11
154,4505,1,1,11
154,4506,1,1,11
154,4507,1,1,11
154,4508,1,1,11
154,4509,1,1,11
154,4510,1,1,11
154,4511,1,1,11
154,4512,1,1,11
154,4513,1,1,11
154,4514,1,1,11
154,4515,1,1,11
154,4516,1,1,11
154,4517,1,1,11
154,4518,1,1,11
154,4519,1,1,11
154,4520,1,1,11
154,4521,1,1,11
154,4522,1,1,11
154,4523,1,1,11
154,4524,1,1,11
154,4525,1,1,11
154,4526,1,1,11
154,4527,1,1,11
154,4528,1,1,11
154,4529,1,1,11
154,4530,1,1,11
154,4531,1,1,11
154,4532,1,1,11
154,4533,1,1,11
154,4534,1,1,11
154,4535,1,1,11
154,4536,1,1,11
154,4537,1,1,11
154,4538,1,1,11
154,4539,1,1,11
154,4540,1,1,11
154,4541,1,1,11
154,4542,1,1,11
154,4543,1,1,11
154,4544,1,1,11
154,4545,1,1,11
154,4546,1,1,11
154,4547,1,1,11
154,4548,1,1,11
154,4549,1,1,11
154,4550,1,1,11
154,4551,1,1,11
154,4552,1,1,11
154,4553,1,1,11
154,4554,1,1,11
154,4555,1,1,11
154,4556,1,1,11
154,4557,1,1,11
154,4558,1,1,11
154,4559,1,1,11
154,4560,1,1,11
154,4561,1,1,11
154,4562,1,1,11
154,4563,1,1,11
154,4564,1,1,11
154,4565,1,1,11
154,4566,1,1,11
154,4567,1,1,11
154,4568,1,1,11
154,4569,1,1,11
154,4570,1,1,11
154,4571,1,1,11
154,4572,1,1,11
154,4573,1,1,11
154,4574,1,1,11
154,4575,1,1,11
154,4576,1,1,11
154,4577,1,1,11
154,4578,1,1,11
154,4579,1,1,11
154,4580,1,1,11
154,4581,1,1,11
154,4582,1,1,11
154,4583,1,1,11
154,4584,1,1,11
154,4585,1,1,11
154,4586,1,1,11
154,4587,1,1,11
154,4588,1,1,11
154,4589,1,1,11
154,4590,1,1,11
154,4591,1,1,11
154,4592,1,1,11
154,4593,1,1,11
154,4594,1,1,11
154,4595,1,1,11
154,4596,1,1,11
154,4597,1,1,11
154,4598,1,1,11
154,4599,1,1,11
154,4600,1,1,11
154,4601,1,1,11
154,4602,1,1,11
154,4603,1,1,11
154,4604,1,1,11
154,4605,1,1,11
154,4606,1,1,11
154,4607,1,1,11
154,4608,1,1,11
154,4609,1,1,11
154,4610,1,1,11
154,4611,1,1,11
154,4612,1,1,11
154,4613,1,1,11
154,4614,1,1,11
154,4615,1,1,11
154,4616,1,1,11
154,4617,1,1,11
154,4618,1,1,11
154,4619,1,1,11
154,4620,1,1,11
154,4621,1,1,11
154,4622,1,1,11
154,4623,1,1,11
154,4624,1,1,11
154,4625,1,1,11
154,4626,1,1,11
154,4627,1,1,11
154,4628,1,1,11
154,4629,1,1,11
154,4630,1,1,11
154,4631,1,1,11
154,4632,1,1,11
154,4633,1,1,11
154,4634,1,1,11
154,4635,1,1,11
154,4636,1,1,11
154,4637,1,1,11
154,4638,1,1,11
154,4639,1,1,11
154,4640,1,1,11
154,4641,1,1,11
154,4642,1,1,11
154,4643,1,1,11
154,4644,1,1,11
154,4645,1,1,11
154,4646,1,1,11
154,4647,1,1,11
154,4648,1,1,11
154,4649,1,1,11
154,4650,1,1,11
154,4651,1,1,11
154,4652,1,1,11
154,4653,1,1,11
154,4654,1,1,11
154,4655,1,1,11
154,4656,1,1,11
154,4657,1,1,11
154,4658,1,1,11
154,4659,1,1,11
154,4660,1,1,11
154,4661,1,1,11
154,4662,1,1,11
154,4663,1,1,11
154,4664,1,1,11
154,4665,1,1,11
154,4666,1,1,11
154,4667,1,1,11
154,4668,1,1,11
154,4669,1,1,11
154,4670,1,1,11
154,4671,1,1,11
154,4672,1,1,11
154,4673,1,1,11
154,4674,1,1,11
154,4675,1,1,11
154,4676,1,1,11
154,4677,1,1,11
154,4678,1,1,11
154,4679,1,1,11
154,4680,1,1,11
154,4681,1,1,11
154,4682,1,1,11
154,4683,1,1,11
154,4684,1,1,11
154,4685,1,1,11
154,4686,1,1,11
154,4687,1,1,11
154,4688,1,1,11
154,4689,1,1,11
154,4690,1,1,11
154,4691,1,1,11
154,4692,1,1,11
154,4693,1,1,11
154,4694,1,1,11
154,4695,1,1,11
154,4696,1,1,11
154,4697,1,1,11
154,4698,1,1,11
154,4699,1,1,11
154,4700,1,1,11
154,4701,1,1,11
154,4702,1,1,11
154,4703,1,1,11
154,4704,1,1,11
154,4705,1,1,11
154,4706,1,1,11
154,4707,1,1,11
154,4708,1,1,11
154,4709,1,1,11
154,4710,1,1,11
154,4711,1,1,11
154,4712,1,1,11
154,4713,1,1,11
154,4714,1,1,11
154,4715,1,1,11
154,4716,1,1,11
154,4717,1,1,11
154,4718,1,1,11
154,4719,1,1,11
154,4720,1,1,11
154,4721,1,1,11
154,4722,1,1,11
154,4723,1,1,11
154,4724,1,1,11
154,4725,1,1,11
154,4726,1,1,11
154,4727,1,1,11
154,4728,1,1,11
154,4729,1,1,11
154,4730,1,1,11
154,4731,1,1,11
154,4732,1,1,11
154,4733,1,1,11
154,4734,1,1,11
154,4735,1,1,11
154,4736,1,1,11
154,4737,1,1,11
154,4738,1,1,11
154,4739,1,1,11
154,4740,1,1,11
154,4741,1,1,11
154,4742,1,1,11
154,4743,1,1,11
154,4744,1,1,11
154,4745,1,1,11
154,4746,1,1,11
154,4747,1,1,11
154,4748,1,1,11
154,4749,1,1,11
154,4750,1,1,11
154,4751,1,1,11
154,4752,1,1,11
154,4753,1,1,11
154,4754,1,1,11
154,4755,1,1,11
154,4756,1,1,11
154,4757,1,1,11
154,4758,1,1,11
154,4759,1,1,11
154,4760,1,1,11
154,4761,1,1,11
154,4762,1,1,11
154,4763,1,1,11
154,4764,1,1,11
154,4765,1,1,11
154,4766,1,1,11
154,4767,1,1,11
154,4768,1,1,11
154,4769,1,1,11
154,4770,1,1,11
154,4771,1,1,11
154,4772,1,1,11
154,4773,1,1,11
154,4774,1,1,11
154,4775,1,1,11
154,4776,1,1,11
154,4777,1,1,11
154,4778,1,1,11
154,4779,1,1,11
154,4780,1,1,11
154,4781,1,1,11
154,4782,1,1,11
154,4783,1,1,11
154,4784,1,1,11
154,4785,1,1,11
154,4786,1,1,11
154,4787,1,1,11
154,4788,1,1,11
154,4789,1,1,11
154,4790,1,1,11
154,4791,1,1,11
154,4792,1,1,11
154,4793,1,1,11
154,4794,1,1,11
154,4795,1,1,11
154,4796,1,1,11
154,4797,1,1,11
154,4798,1,1,11
154,4799,1,1,11
154,4800,1,1,11
154,4801,1,1,11
154,4802,1,1,11
154,4803,1,1,11
154,4804,1,1,11
154,4805,1,1,11
154,4806,1,1,11
154,4807,1,1,11
154,4808,1,1,11
154,4809,1,1,11
154,4810,1,1,11
154,4811,1,1,11
154,4812,1,1,11
154,4813,1,1,11
154,4814,1,1,11
154,4815,1,1,11
154,4816,1,1,11
154,4817,1,1,11
154,4818,1,1,11
154,4819,1,1,11
154,4820,1,1,11
154,4821,1,1,11
154,4822,1,1,11
154,4823,1,1,11
154,4824,1,1,11
154,4825,1,1,11
154,4826,1,1,11
154,4827,1,1,11
154,4828,1,1,11
154,4829,1,1,11
154,4830,1,1,11
154,4831,1,1,11
154,4832,1,1,11
154,4833,1,1,11
154,4834,1,1,11
154,4835,1,1,11
154,4836,1,1,11
154,4837,1,1,11
154,4838,1,1,11
154,4839,1,1,11
154,4840,1,1,11
154,4841,1,1,11
154,4842,1,1,11
154,4843,1,1,11
154,4844,1,1,11
154,4845,1,1,11
154,4846,1,1,11
154,4847,1,1,11
154,4848,1,1,11
154,4849,1,1,11
154,4850,1,1,11
154,4851,1,1,11
154,4852,1,1,11
154,4853,1,1,11
154,4854,1,1,11
154,4855,1,1,11
154,4856,1,1,11
154,4857,1,1,11
154,4858,1,1,11
154,4859,1,1,11
154,4860,1,1,11
154,4861,1,1,11
154,4862,1,1,11
154,4863,1,1,11
154,4864,1,1,11
154,4865,1,1,11
154,4866,1,1,11
154,4867,1,1,11
154,4868,1,1,11
154,4869,1,1,11
154,4870,1,1,11
154,4871,1,1,11
154,4872,1,1,11
154,4873,1,1,11
154,4874,1,1,11
154,4875,1,1,11
154,4876,1,1,11
154,4877,1,1,11
154,4878,1,1,11
154,4879,1,1,11
154,4880,1,1,11
154,4881,1,1,11
154,4882,1,1,11
154,4883,1,1,11
154,4884,1,1,11
154,4885,1,1,11
154,4886,1,1,11
154,4887,1,1,11
154,4888,1,1,11
154,4889,1,1,11
154,4890,1,1,11
154,4891,1,1,11
154,4892,1,1,11
154,4893,1,1,11
154,4894,1,1,11
154,4895,1,1,11
154,4896,1,1,11
154,4897,1,1,11
154,4898,1,1,11
154,4899,1,1,11
154,4900,1,1,11
154,4901,1,1,11
154,4902,1,1,11
154,4903,1,1,11
154,4904,1,1,11
154,4905,1,1,11
154,4906,1,1,11
154,4907,1,1,11
154,4908,1,1,11
154,4909,1,1,11
154,4910,1,1,11
154,4911,1,1,11
154,4912,1,1,11
154,4913,1,1,11
154,4914,1,1,11
154,4915,1,1,11
154,4916,1,1,11
154,4917,1,1,11
154,4918,1,1,11
154,4919,1,1,11
154,4920,1,1,11
154,4921,1,1,11
154,4922,1,1,11
154,4923,1,1,11
154,4924,1,1,11
154,4925,1,1,11
154,4926,1,1,11
154,4927,1,1,11
154,4928,1,1,11
154,4929,1,1,11
154,4930,1,1,11
154,4931,1,1,11
154,4932,1,1,11
154,4933,1,1,11
154,4934,1,1,11
154,4935,1,1,11
154,4936,1,1,11
154,4937,1,1,11
154,4938,1,1,11
154,4939,1,1,11
154,4940,1,1,11
154,4941,1,1,11
154,4942,1,1,11
154,4943,1,1,11
154,4944,1,1,11
154,4945,1,1,11
154,4946,1,1,11
154,4947,1,1,11
154,4948,1,1,11
154,4949,1,1,11
154,4950,1,1,11
154,4951,1,1,11
154,4952,1,1,11
154,4953,1,1,11
154,4954,1,1,11
154,4955,1,1,11
154,4956,1,1,11
154,4957,1,1,11
154,4958,1,1,11
154,4959,1,1,11
154,4960,1,1,11
154,4961,1,1,11
154,4962,1,1,11
154,4963,1,1,11
154,4964,1,1,11
154,4965,1,1,11
154,4966,1,1,11
154,4967,1,1,11
154,4968,1,1,11
154,4969,1,1,11
154,4970,1,1,11
154,4971,1,1,11
154,4972,1,1,11
154,4973,1,1,11
154,4974,1,1,11
154,4975,1,1,11
154,4976,1,1,11
154,4977,1,1,11
154,4978,1,1,11
154,4979,1,1,11
154,4980,1,1,11
154,4981,1,1,11
154,4982,1,1,11
154,4983,1,1,11
154,4984,1,1,11
154,4985,1,1,11
154,4986,1,1,11
154,4987,1,1,11
154,4988,1,1,11
154,4989,1,1,11
154,4990,1,1,11
154,4991,1,1,11
154,4992,1,1,11
154,4993,1,1,11
154,4994,1,1,11
154,4995,1,1,11
154,4996,1,1,11
154,4997,1,1,11
154,4998,1,1,11
154,4999,1,1,11
154,5000,1,1,11
154,5001,1,1,11
154,5002,1,1,11
154,5003,1,1,11
154,5004,1,1,11
154,5005,1,1,11
154,5006,1,1,11
154,5007,1,1,11
154,5008,1,1,11
154,5009,1,1,11
154,5010,1,1,11
154,5011,1,1,11
154,5012,1,1,11
154,5013,1,1,11
154,5014,1,1,11
154,5015,1,1,11
154,5016,1,1,11
154,5017,1,1,11
154,5018,1,1,11
154,5019,1,1,11
154,5020,1,1,11
154,5021,1,1,11
154,5022,1,1,11
154,5023,1,1,11
154,5024,1,1,11
154,5025,1,1,11
154,5026,1,1,11
154,5027,1,1,11
154,5028,1,1,11
154,5029,1,1,11
154,5030,1,1,11
154,5031,1,1,11
154,5032,1,1,11
154,5033,1,1,11
154,5034,1,1,11
154,5035,1,1,11
154,5036,1,1,11
154,5037,1,1,11
154,5038,1,1,11
154,5039,1,1,11
154,5040,1,1,11
154,5041,1,1,11
154,5042,1,1,11
154,5043,1,1,11
154,5044,1,1,11
154,5045,1,1,11
154,5046,1,1,11
154,5047,1,1,11
154,5048,1,1,11
154,5049,1,1,11
154,5050,1,1,11
154,5051,1,1,11
154,5052,1,1,11
154,5053,1,1,11
154,5054,1,1,11
154,5055,1,1,11
154,5056,1,1,11
154,5057,1,1,11
154,5058,1,1,11
154,5059,1,1,11
154,5060,1,1,11
154,5061,1,1,11
154,5062,1,1,11
154,5063,1,1,11
154,5064,1,1,11
154,5065,1,1,11
154,5066,1,1,11
154,5067,1,1,11
154,5068,1,1,11
154,5069,1,1,11
154,5070,1,1,11
154,5071,1,1,11
154,5072,1,1,11
154,5073,1,1,11
154,5074,1,1,11
154,5075,1,1,11
154,5076,1,1,11
154,5077,1,1,11
154,5078,1,1,11
154,5079,1,1,11
154,5080,1,1,11
154,5081,1,1,11
154,5082,1,1,11
154,5083,1,1,11
154,5084,1,1,11
154,5085,1,1,11
154,5086,1,1,11
154,5087,1,1,11
154,5088,1,1,11
154,5089,1,1,11
154,5090,1,1,11
154,5091,1,1,11
154,5092,1,1,11
154,5093,1,1,11
154,5094,1,1,11
154,5095,1,1,11
154,5096,1,1,11
154,5097,1,1,11
154,5098,1,1,11
154,5099,1,1,11
154,5100,1,1,11
154,5101,1,1,11
154,5102,1,1,11
154,5103,1,1,11
154,5104,1,1,11
154,5105,1,1,11
154,5106,1,1,11
154,5107,1,1,11
154,5108,1,1,11
154,5109,1,1,11
154,5110,1,1,11
154,5111,1,1,11
154,5112,1,1,11
154,5113,1,1,11
154,5114,1,1,11
154,5115,1,1,11
154,5116,1,1,11
154,5117,1,1,11
154,5118,1,1,11
154,5119,1,1,11
154,5120,1,1,11
154,5121,1,1,11
154,5122,1,1,11
154,5123,1,1,11
154,5124,1,1,11
154,5125,1,1,11
154,5126,1,1,11
154,5127,1,1,11
154,5128,1,1,11
154,5129,1,1,11
154,5130,1,1,11
154,5131,1,1,11
154,5132,1,1,11
154,5133,1,1,11
154,5134,1,1,11
154,5135,1,1,11
154,5136,1,1,11
154,5137,1,1,11
154,5138,1,1,11
154,5139,1,1,11
154,5140,1,1,11
154,5141,1,1,11
154,5142,1,1,11
154,5143,1,1,11
154,5144,1,1,11
154,5145,1,1,11
154,5146,1,1,11
154,5147,1,1,11
154,5148,1,1,11
154,5149,1,1,11
154,5150,1,1,11
154,5151,1,1,11
154,5152,1,1,11
154,5153,1,1,11
154,5154,1,1,11
154,5155,1,1,11
154,5156,1,1,11
154,5157,1,1,11
154,5158,1,1,11
154,5159,1,1,11
154,5160,1,1,11
154,5161,1,1,11
154,5162,1,1,11
154,5163,1,1,11
154,5164,1,1,11
154,5165,1,1,11
154,5166,1,1,11
154,5167,1,1,11
154,5168,1,1,11
